train_precision,train_recall,train_bacc,train_confusion,test_precision,test_recall,test_bacc,test_confusion,id
0.9900990099009901,0.9259259259259259,0.9629579487728048,"[[99716     1]
 [    8   100]]",0.896551724137931,0.6842105263157895,0.842052529812843,"[[28442     3]
 [   12    26]]",Node0
1.0,0.8556149732620321,0.927807486631016,"[[78530     0]
 [   27   160]]",0.7878787878787878,0.6842105263157895,0.841982218686107,"[[28438     7]
 [   12    26]]",Node1
1.0,0.9696969696969697,0.9848484848484849,"[[55320     0]
 [    1    32]]",0.6521739130434783,0.39473684210526316,0.69722779879916,"[[28437     8]
 [   23    15]]",Node2
1.0,0.9841269841269841,0.9920634920634921,"[[22303     0]
 [    2   124]]",0.5384615384615384,0.7368421052631579,0.8679991858711641,"[[28421    24]
 [   10    28]]",Node3
